value,type
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
