value,type
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
12,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
11,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
10,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
9,Kept
